fname,Status,pixel size,Single tick,Sex,Lifestage,Feed-Stage,Species,Identifier_initials,ID_date,Notes,re-cropped
Dermacentor_variabilis_f_a_tr_unk_unfed_030720_78.JPG,Augment,89,TRUE,f,a,unfed,Dermacentor variabilis,HF,8/10/2020,no head or legs showing,FALSE
Dermacentor_variabilis_f_a_tr_unk_unfed_030720_84.JPG,Augment,124,TRUE,f,a,unfed,Dermacentor variabilis,HF,8/10/2020,,FALSE
Dermacentor_variabilis_f_a_tr_unk_unfed_030720_86.JPG,Augment,164,TRUE,f,a,unfed,Dermacentor variabilis,HF,8/10/2020,,FALSE
Dermacentor_variabilis_f_a_tr_unk_unfed_030720_90.JPG,Augment,173,TRUE,f,a,unfed,Dermacentor variabilis,HF,8/10/2020,,FALSE
Dermacentor_variabilis_f_a_tr_unk_unfed_030720_92.JPG,Augment,78,TRUE,f,a,unfed,Dermacentor variabilis,HF,8/10/2020,,FALSE
Dermacentor_variabilis_f_a_tr_unk_unfed_030720_94.JPG,Augment,109,TRUE,f,a,unfed,Dermacentor variabilis,HF,8/10/2020,,FALSE
Dermacentor_variabilis_f_a_tr_unk_unfed_030720_96.JPG,Augment,95,TRUE,f,a,unfed,Dermacentor variabilis,HF,8/10/2020,,FALSE
Dermacentor_variabilis_f_a_tr_unk_unfed_030720_98.JPG,Augment,92,TRUE,f,a,unfed,Dermacentor variabilis,HF,8/10/2020,,FALSE
Dermacentor_variabilis_f_a_tr_unk_unfed_030720_100.JPG,Augment,125,TRUE,f,a,unfed,Dermacentor variabilis,HF,8/10/2020,,FALSE
Dermacentor_variabilis_f_a_tr_unk_unfed_030720_102.JPG,Augment,118,TRUE,f,a,unfed,Dermacentor variabilis,HF,8/10/2020,,FALSE
Dermacentor_variabilis_f_a_tr_unk_unfed_030720_104.JPG,Augment,99,TRUE,f,a,unfed,Dermacentor variabilis,HF,8/10/2020,,FALSE
Dermacentor_variabilis_f_a_tr_unk_unfed_030720_106.JPG,Augment,96,TRUE,f,a,unfed,Dermacentor variabilis,HF,8/10/2020,,FALSE
Dermacentor_variabilis_f_a_tr_unk_unfed_030720_108.JPG,Augment,113,TRUE,f,a,unfed,Dermacentor variabilis,HF,8/10/2020,,FALSE
Dermacentor_variabilis_f_a_tr_unk_unfed_030720_110.JPG,Augment,114,TRUE,f,a,unfed,Dermacentor variabilis,HF,8/10/2020,,FALSE
Dermacentor_variabilis_f_a_tr_unk_unfed_030720_114.JPG,Augment,98,TRUE,f,a,unfed,Dermacentor variabilis,HF,8/10/2020,,FALSE
Dermacentor_variabilis_f_a_tr_unk_unfed_030720_120.JPG,Augment,95,TRUE,f,a,unfed,Dermacentor variabilis,HF,8/10/2020,,FALSE
Dermacentor_variabilis_f_a_tr_unk_unfed_030720_122.JPG,Augment,95,TRUE,f,a,unfed,Dermacentor variabilis,HF,8/10/2020,,FALSE
Dermacentor_variabilis_f_a_tr_unk_unfed_030720_124.JPG,Augment,95,TRUE,f,a,unfed,Dermacentor variabilis,HF,8/10/2020,,FALSE
Dermacentor_variabilis_f_a_tr_unk_unfed_030720_126.JPG,Augment,114,TRUE,f,a,unfed,Dermacentor variabilis,HF,8/10/2020,,FALSE
Dermacentor_variabilis_f_a_tr_unk_unfed_030720_132.JPG,Augment,127,TRUE,f,a,unfed,Dermacentor variabilis,HF,8/10/2020,,FALSE
Dermacentor_variabilis_f_a_tr_unk_unfed_030720_136.JPG,Augment,143,TRUE,f,a,unfed,Dermacentor variabilis,HF,8/10/2020,,FALSE
Dermacentor_variabilis_f_a_tr_unk_unfed_030720_138.JPG,Augment,99,TRUE,f,a,unfed,Dermacentor variabilis,HF,8/10/2020,,FALSE
Dermacentor_variabilis_f_a_tr_unk_unfed_030720_140.JPG,Augment,72,TRUE,f,a,unfed,Dermacentor variabilis,HF,8/10/2020,,FALSE
Dermacentor_variabilis_f_a_tr_unk_unfed_030720_142.JPG,Augment,117,TRUE,f,a,unfed,Dermacentor variabilis,HF,8/10/2020,,FALSE
Dermacentor_variabilis_f_a_tr_unk_unfed_030720_144.JPG,Augment,136,TRUE,f,a,unfed,Dermacentor variabilis,HF,8/10/2020,,FALSE
Dermacentor_variabilis_f_a_tr_unk_unfed_030720_146.JPG,Augment,88,TRUE,f,a,unfed,Dermacentor variabilis,HF,8/10/2020,,FALSE
Dermacentor_variabilis_f_a_tr_unk_unfed_030720_148.JPG,Augment,161,TRUE,f,a,unfed,Dermacentor variabilis,HF,8/10/2020,no legs,FALSE
Dermacentor_variabilis_f_a_tr_unk_unfed_030720_150.JPG,Augment,87,TRUE,f,a,unfed,Dermacentor variabilis,HF,8/10/2020,,FALSE
Dermacentor_variabilis_f_a_tr_unk_unfed_030720_152.JPG,Augment,97,TRUE,f,a,unfed,Dermacentor variabilis,HF,8/10/2020,,FALSE
Dermacentor_variabilis_f_a_tr_unk_unfed_030720_154.JPG,Augment,167,TRUE,f,a,unfed,Dermacentor variabilis,HF,8/10/2020,,FALSE
Dermacentor_variabilis_f_a_tr_unk_unfed_032320_1.JPG,Augment,136,TRUE,f,a,unfed,Dermacentor variabilis,HF,8/10/2020,,FALSE
Dermacentor_variabilis_f_a_tr_unk_unfed_032320_2.JPG,Augment,130,TRUE,f,a,unfed,Dermacentor variabilis,HF,8/10/2020,,FALSE
Dermacentor_variabilis_f_a_tr_unk_unfed_032320_3.JPG,Augment,113,TRUE,f,a,unfed,Dermacentor variabilis,HF,8/10/2020,,FALSE
Dermacentor_variabilis_f_a_tr_unk_unfed_032320_4.JPG,Augment,104,TRUE,f,a,unfed,Dermacentor variabilis,HF,8/10/2020,,FALSE
Dermacentor_variabilis_f_a_tr_unk_unfed_032320_5.JPG,Augment,85,TRUE,f,a,unfed,Dermacentor variabilis,HF,8/10/2020,,FALSE
Dermacentor_variabilis_f_a_tr_unk_unfed_032320_6.JPG,Augment,141,TRUE,f,a,unfed,Dermacentor variabilis,HF,8/10/2020,,FALSE
Dermacentor_variabilis_f_a_tr_unk_unfed_032320_7.JPG,Augment,132,TRUE,f,a,unfed,Dermacentor variabilis,HF,8/10/2020,,FALSE
Dermacentor_variabilis_f_a_tr_unk_unfed_032320_8.JPG,Augment,149,TRUE,f,a,unfed,Dermacentor variabilis,HF,8/10/2020,,FALSE
Dermacentor_variabilis_f_a_tr_unk_unfed_032320_9.JPG,Augment,107,TRUE,f,a,unfed,Dermacentor variabilis,HF,8/10/2020,,FALSE
Dermacentor_variabilis_f_a_tr_unk_unfed_032320_10.JPG,Augment,130,TRUE,f,a,unfed,Dermacentor variabilis,HF,8/10/2020,detached leg in photo,FALSE
Dermacentor_variabilis_f_a_tr_unk_unfed_032320_11.JPG,Augment,195,TRUE,f,a,unfed,Dermacentor variabilis,HF,8/10/2020,,FALSE
Dermacentor_variabilis_f_a_tr_unk_unfed_032320_12.JPG,Augment,109,TRUE,f,a,unfed,Dermacentor variabilis,HF,8/10/2020,,FALSE
Dermacentor_variabilis_f_a_tr_unk_unfed_032320_13.JPG,Augment,116,TRUE,f,a,unfed,Dermacentor variabilis,HF,8/10/2020,,FALSE
Dermacentor_variabilis_f_a_tr_unk_unfed_032320_14.JPG,Augment,75,TRUE,f,a,unfed,Dermacentor variabilis,HF,8/10/2020,no legs,FALSE
Dermacentor_variabilis_f_a_tr_unk_unfed_032320_15.JPG,Augment,105,TRUE,f,a,unfed,Dermacentor variabilis,HF,8/10/2020,,FALSE
Dermacentor_variabilis_f_a_tr_unk_unfed_032320_16.JPG,Augment,100,TRUE,f,a,unfed,Dermacentor variabilis,HF,8/10/2020,,FALSE
Dermacentor_variabilis_f_a_tr_unk_unfed_032320_17.JPG,Augment,164,TRUE,f,a,unfed,Dermacentor variabilis,HF,8/10/2020,,FALSE
Dermacentor_variabilis_f_a_tr_unk_unfed_032320_18.JPG,Augment,105,TRUE,f,a,unfed,Dermacentor variabilis,HF,8/10/2020,,FALSE
Dermacentor_variabilis_f_a_tr_unk_unfed_032320_19.JPG,Augment,146,TRUE,f,a,unfed,Dermacentor variabilis,HF,8/10/2020,,FALSE
Dermacentor_variabilis_f_a_tr_unk_unfed_032320_20.JPG,Augment,125,TRUE,f,a,unfed,Dermacentor variabilis,HF,8/10/2020,,FALSE
Dermacentor_variabilis_f_a_tr_unk_unfed_032320_21.JPG,Augment,160,TRUE,f,a,unfed,Dermacentor variabilis,HF,8/10/2020,,FALSE
Dermacentor_variabilis_f_a_tr_unk_unfed_032320_22.JPG,Augment,142,TRUE,f,a,unfed,Dermacentor variabilis,HF,8/10/2020,,FALSE
Dermacentor_variabilis_f_a_tr_unk_unfed_032320_23.JPG,Augment,130,TRUE,f,a,unfed,Dermacentor variabilis,HF,8/10/2020,,FALSE
Dermacentor_variabilis_f_a_tr_unk_unfed_032320_24.JPG,Augment,98,TRUE,f,a,unfed,Dermacentor variabilis,HF,8/10/2020,,FALSE
Dermacentor_variabilis_f_a_tr_unk_unfed_032320_25.JPG,Augment,118,TRUE,f,a,unfed,Dermacentor variabilis,HF,8/10/2020,,FALSE
Dermacentor_variabilis_f_a_tr_unk_unfed_032320_26.JPG,Augment,169,TRUE,f,a,unfed,Dermacentor variabilis,HF,8/10/2020,,FALSE
Dermacentor_variabilis_f_a_tr_unk_unfed_032320_27.JPG,Augment,95,TRUE,f,a,unfed,Dermacentor variabilis,HF,8/10/2020,,FALSE
Dermacentor_variabilis_f_a_tr_unk_unfed_032320_28.JPG,Augment,139,TRUE,f,a,unfed,Dermacentor variabilis,HF,8/10/2020,,FALSE
Dermacentor_variabilis_f_a_tr_unk_unfed_032320_29.JPG,Augment,83,TRUE,f,a,unfed,Dermacentor variabilis,HF,8/10/2020,,FALSE
Dermacentor_variabilis_f_a_tr_unk_unfed_032320_30.JPG,Augment,132,TRUE,f,a,unfed,Dermacentor variabilis,HF,8/10/2020,,FALSE
Dermacentor_variabilis_f_a_tr_unk_unfed_032320_31.JPG,Augment,172,TRUE,f,a,unfed,Dermacentor variabilis,HF,8/10/2020,,FALSE
Dermacentor_variabilis_f_a_tr_unk_unfed_032320_32.JPG,Augment,90,TRUE,f,a,unfed,Dermacentor variabilis,HF,8/10/2020,,FALSE
Dermacentor_variabilis_f_a_tr_unk_unfed_032320_33.JPG,Augment,118,TRUE,f,a,unfed,Dermacentor variabilis,HF,8/10/2020,,FALSE
Dermacentor_variabilis_f_a_tr_unk_unfed_032320_34.JPG,Augment,116,TRUE,f,a,unfed,Dermacentor variabilis,HF,8/10/2020,,FALSE
Dermacentor_variabilis_f_a_tr_unk_unfed_032320_35.JPG,Augment,106,TRUE,f,a,unfed,Dermacentor variabilis,HF,8/10/2020,,FALSE
Dermacentor_variabilis_f_a_tr_unk_unfed_032320_36.JPG,Augment,118,TRUE,f,a,unfed,Dermacentor variabilis,HF,8/10/2020,,FALSE
Dermacentor_variabilis_f_a_tr_unk_unfed_032320_37.JPG,Augment,113,TRUE,f,a,unfed,Dermacentor variabilis,HF,8/10/2020,,FALSE
Dermacentor_variabilis_f_a_tr_unk_unfed_032320_38.JPG,Augment,82,TRUE,f,a,unfed,Dermacentor variabilis,HF,8/10/2020,,FALSE
Dermacentor_variabilis_f_a_tr_unk_unfed_032320_39.JPG,Augment,108,TRUE,f,a,unfed,Dermacentor variabilis,HF,8/10/2020,,FALSE
Dermacentor_variabilis_f_a_tr_unk_unfed_032320_40.JPG,Augment,108,TRUE,f,a,unfed,Dermacentor variabilis,HF,8/10/2020,,FALSE
Dermacentor_variabilis_f_a_tr_unk_unfed_032320_41.JPG,Augment,106,TRUE,f,a,unfed,Dermacentor variabilis,HF,8/10/2020,,FALSE
Dermacentor_variabilis_f_a_tr_unk_unfed_032320_42.JPG,Augment,133,TRUE,f,a,unfed,Dermacentor variabilis,HF,8/10/2020,,FALSE
Dermacentor_variabilis_f_a_tr_unk_unfed_032320_43.JPG,Augment,103,TRUE,f,a,unfed,Dermacentor variabilis,HF,8/10/2020,,FALSE
Dermacentor_variabilis_f_a_tr_unk_unfed_032320_44.JPG,Augment,95,TRUE,f,a,unfed,Dermacentor variabilis,HF,8/10/2020,,FALSE
Dermacentor_variabilis_f_a_tr_unk_fed_032320_45.JPG,Augment,137,TRUE,f,a,fed,Dermacentor variabilis,HF,8/10/2020,,FALSE
Dermacentor_variabilis_f_a_iNat_unk_fed_34665643.jpg,Augment,135,TRUE,f,a,fed,Dermacentor variabilis,HF,8/10/2020,,FALSE
Dermacentor_variabilis_f_a_ta_unk_unfed_200720-1248-74.jpg,Augment,28,TRUE,f,a,unfed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_dslr_dead_unfed_022120_17.JPG,Keep,20,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_dslr_dead_unfed_022120_18.JPG,Keep,16,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_dslr_dead_unfed_022120_19.JPG,Keep,15,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_dslr_dead_unfed_022120_20.JPG,Keep,25,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_dslr_dead_unfed_022120_21.JPG,Keep,33,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_dslr_dead_unfed_022120_22.JPG,Keep,24,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_dslr_dead_unfed_022120_23.JPG,Keep,27,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_dslr_dead_unfed_022120_24.JPG,Keep,31,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_dslr_dead_unfed_022120_25.JPG,Augment,29,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_dslr_dead_unfed_022120_26.JPG,Discard,25,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_dslr_dead_unfed_022120_27.JPG,Keep,29,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_dslr_dead_unfed_022120_28.JPG,Keep,28,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_dslr_dead_unfed_022120_29.JPG,Keep,26,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_dslr_dead_unfed_022120_30.JPG,Augment,33,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_dslr_dead_unfed_022120_31.JPG,Augment,27,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_dslr_dead_unfed_022120_32.JPG,Keep,28,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_dslr_dead_unfed_022120_33.JPG,Keep,32,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_dslr_dead_unfed_022120_34.JPG,Keep,32,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_dslr_dead_unfed_022120_35.JPG,Discard,10,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_dslr_dead_unfed_022120_36.JPG,Keep,25,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_dslr_dead_unfed_022120_37.JPG,Keep,28,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_dslr_dead_unfed_022120_38.JPG,Keep,32,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_dslr_dead_unfed_022120_39.JPG,Keep,22,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_dslr_dead_unfed_022120_40.JPG,Keep,35,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_dslr_dead_unfed_022120_41.JPG,Augment,30,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_dslr_dead_unfed_022120_42.JPG,Augment,33,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_dslr_dead_unfed_022120_43.JPG,Discard,35,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_dslr_dead_unfed_022120_44.JPG,Keep,29,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_dslr_dead_unfed_022120_45.JPG,Keep,34,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_mb_dead_unfed_022120_1.JPG,Discard,11,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_mb_dead_unfed_022120_2.JPG,Augment,33,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_mb_dead_unfed_022120_3.JPG,Augment,43,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_mb_dead_unfed_022120_4.JPG,Keep,15,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_mb_dead_unfed_022120_5.JPG,Discard,12,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_mb_dead_unfed_022120_6.JPG,Keep,32,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_mb_dead_unfed_022120_7.JPG,Keep,22,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_mb_dead_unfed_022120_8.JPG,Keep,32,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_mb_dead_unfed_022120_9.JPG,Keep,19,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_mb_dead_unfed_022120_10.JPG,Keep,25,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_mb_dead_unfed_022120_11.JPG,Discard,12,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_mb_dead_unfed_022120_12.JPG,Keep,35,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_mb_dead_unfed_022120_13.JPG,Keep,35,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_mb_dead_unfed_022120_14.JPG,Keep,35,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_mb_dead_unfed_022120_15.JPG,Keep,18,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_mb_dead_unfed_022120_16.JPG,Keep,32,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_mcevbd_unk_unfed_NNTID3.jpg,Augment,76,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_mcevbd_unk_fed_NNTID13.jpg,Discard,28,TRUE,m,a,fed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_mcevbd_unk_unfed_NNTID23.jpg,Augment,68,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_mcevbd_unk_unfed_NNTID37.jpg,Augment,67,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_mcevbd_unk_unfed_NNTID38.jpg,Augment,119,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,FALSE
Dermacentor_variabilis_m_a_mcevbd_unk_unfed_NNTID42.jpg,Keep,15,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_mcevbd_unk_unfed_NNTID68.jpg,Augment,104,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,FALSE
Dermacentor_variabilis_m_a_mcevbd_unk_unfed_NNTID90.jpg,Keep,28,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_mcevbd_unk_unfed_NNTID95.jpg,Augment,47,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_mcevbd_unk_unfed_NNTID103.jpg,Augment,30,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_mcevbd_unk_unfed_NNTID105.jpg,Augment,80,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,FALSE
Dermacentor_variabilis_f_a_mcevbd_unk_fed_NNTID109.jpg,Keep,39,TRUE,f,a,fed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_mcevbd_unk_unfed_031020_6.JPG,Augment,39,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_mcevbd_unk_unfed_031020_12.JPG,Augment,15,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_mcevbd_unk_unfed_031020_13.JPG,Augment,70,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,FALSE
Dermacentor_variabilis_m_a_mcevbd_unk_unfed_031020_14.JPG,Keep,25,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_mcevbd_unk_unfed_031020_16.JPG,Augment,37,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_mcevbd_unk_unfed_031020_19.JPG,Augment,99,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_mcevbd_unk_unfed_031020_21.JPG,Keep,24,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_mcevbd_unk_unfed_031020_27.JPG,Augment,182,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,FALSE
Dermacentor_variabilis_m_a_mcevbd_unk_unfed_031020_29.JPG,Augment,44,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_mcevbd_unk_unfed_031020_31.JPG,Augment,43,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_mcevbd_unk_unfed_031020_34.JPG,Augment,75,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_mcevbd_unk_unfed_031020_49.JPG,Augment,213,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,FALSE
Dermacentor_variabilis_m_a_mcevbd_unk_unfed_031020_50.JPG,Keep,17,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_mcevbd_unk_unfed_031020_54.JPG,Augment,60,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_mcevbd_unk_unfed_031020_55.JPG,Keep,24,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_mcevbd_unk_unfed_031020_56.JPG,Augment,51,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_mcevbd_unk_unfed_031020_58.JPG,Augment,123,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,FALSE
Dermacentor_variabilis_m_a_mcevbd_unk_unfed_031020_60.JPG,Augment,57,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_mcevbd_unk_unfed_031020_71.JPG,Discard,12,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_mcevbd_unk_unfed_031020_74.JPG,Keep,17,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_mcevbd_unk_unfed_031020_75.JPG,Discard,20,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_mcevbd_unk_unfed_031020_82.JPG,Keep,26,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_mcevbd_unk_unfed_031020_88.JPG,Keep,20,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_mcevbd_unk_unfed_031020_90.JPG,Augment,130,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,FALSE
Dermacentor_variabilis_m_a_mcevbd_unk_unfed_031020_93.JPG,Augment,57,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_mcevbd_unk_unfed_031020_94.JPG,Augment,59,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_mcevbd_unk_unfed_031020_100.JPG,Augment,41,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_mcevbd_unk_unfed_031020_104.JPG,Discard,34,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_mcevbd_unk_unfed_031020_106.JPG,Augment,73,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_mcevbd_unk_unfed_031020_107.JPG,Keep,23,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_mcevbd_unk_unfed_031020_111.JPG,Augment,67,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,FALSE
Dermacentor_variabilis_m_a_mcevbd_unk_unfed_031020_112.JPG,Augment,39,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_mcevbd_unk_unfed_031020_113.JPG,Keep,20,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_mcevbd_unk_unfed_031020_122.JPG,Keep,32,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_mcevbd_unk_unfed_031020_123.JPG,Augment,37,TRUE,m,a,unfed,Dermacentor variabilis,HF,8/10/2020,,TRUE
